case_id,priority,status,address,house_number,street_name,city,state,zip_code,opened_date,closed_date,department,case_type,description,inspector,date_updated,last_update,violationcasenumber,violationcaselink,parcelid,location,latitude,longitude,repeatoffenderrelated,shorttermrentalrelated,servicerequestnumber,reportedby
2026-011947 CC,2,Closed,102 W ST JOHNS AVENUE,102,W ST JOHNS AVE,AUSTIN,TX,78752,2026-01-31T00:00:00.000,2026-05-05T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Ralph Johnson|(512) 945-9196,2026-05-05T00:00:00.000,Closed due to Voluntary Compliance,2026 012359-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13648764,0232120922,"(30.33599023, -97.71022314)",30.33599023,-97.71022314,No,,26-00031514,Complainant
2026-011923 CC,2,Closed,1005 E RIVERSIDE DRIVE,1005,E RIVERSIDE DR,AUSTIN,TX,78704,2026-01-31T00:00:00.000,2026-02-05T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-02-05T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0301040702,"(30.24937453, -97.73851503)",30.24937453,-97.73851503,No,Yes,26-00031388,Anonymous
2026-011920 CC,2,Closed,1006 HARWOOD PLACE,1006,HARWOOD PL,AUSTIN,TX,78704,2026-01-31T00:00:00.000,2026-02-04T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-02-04T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0301040718,"(30.24875086, -97.73854763)",30.24875086,-97.73854763,No,Yes,26-00031385,Anonymous
2026-011913 CC,4,Closed,1124 RUTLAND DRIVE Unit 23,1124,RUTLAND DR,AUSTIN,TX,78758,2026-01-31T00:00:00.000,2026-02-17T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Crystal Mendez|(512) 423-8709,2026-02-17T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0243160302,"(30.36871033, -97.70372535)",30.36871033,-97.70372535,Yes,,26-00031324,Anonymous
2026-011928 CC,2,Active,1406 ALTA VISTA AVENUE,1406,ALTA VISTA AVE,AUSTIN,TX,78704,2026-01-31T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-04-23T00:00:00.000,Follow-up Inspection,2026 014436-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13651164,0301020405,"(30.24627767, -97.74232043)",30.24627767,-97.74232043,No,Yes,26-00031400,Anonymous
2026-011900 CC,4,Closed,4900 E OLTORF STREET 1028,4900,E OLTORF ST,AUSTIN,TX,78741,2026-01-31T00:00:00.000,2026-02-05T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Patricia Perez|512-974-9812,2026-02-05T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0310080101,"(30.22321311, -97.72145383)",30.22321311,-97.72145383,No,,26-00031182,Anonymous
2026-011946 CC,2,Closed,2915 AFTONSHIRE WAY,2915,AFTONSHIRE WAY,AUSTIN,TX,78748,2026-01-31T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Dana Brockington|(512) 945-6094,2026-02-02T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0426250112,"(30.1804823, -97.83801809)",30.1804823,-97.83801809,No,,26-00031508,Anonymous
2026-011914 CC,2,Closed,7685 NORTHCROSS DRIVE Unit 304,7685,NORTHCROSS DR,AUSTIN,TX,78757,2026-01-31T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Mahiri Moody|(512) 939-1295,2026-02-27T00:00:00.000,Closed due to Voluntary Compliance,2026 012535-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13648955,0239040401,"(30.35421839, -97.73569853)",30.35421839,-97.73569853,No,,26-00031336,Complainant
2026-011926 CC,2,Closed,1015 AVONDALE ROAD,1015,AVONDALE RD,AUSTIN,TX,78704,2026-01-31T00:00:00.000,2026-02-05T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-02-05T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0301041115,"(30.24755, -97.73846269)",30.24755,-97.73846269,No,Yes,26-00031396,Anonymous
2026-011931 CC,2,Active,908 BONHAM TERRACE,908,BONHAM TER,AUSTIN,TX,78704,2026-01-31T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-04-23T00:00:00.000,Follow-up Inspection,2026 014573-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13651340,0302032201,"(30.24597028, -97.74150014)",30.24597028,-97.74150014,No,Yes,26-00031404,Anonymous
2026-011930 CC,2,Closed,1407 ALAMEDA DRIVE,1407,ALAMEDA DR,AUSTIN,TX,78704,2026-01-31T00:00:00.000,2026-02-04T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-02-04T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0301020315,"(30.24758944, -97.74217752)",30.24758944,-97.74217752,No,Yes,26-00031402,Anonymous
2026-011925 CC,2,Closed,1207 TRAVIS HEIGHTS BOULEVARD,1207,TRAVIS HEIGHTS BLVD,AUSTIN,TX,78704,2026-01-31T00:00:00.000,2026-03-13T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-03-13T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0301040922,"(30.24804675, -97.73922547)",30.24804675,-97.73922547,No,Yes,26-00031394,Anonymous
2026-011903 CC,5,Active,1702 WINDOAK DRIVE,1702,WINDOAK DR,AUSTIN,TX,78741,2026-01-31T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Sheila Doyle|(512) 695-9457,2026-05-05T00:00:00.000,Follow-up Inspection,2026 014426-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13651154,0305031018,"(30.23487333, -97.73708655)",30.23487333,-97.73708655,No,,26-00031217,Complainant
2026-011892 CC,5,Closed,3704 LAUREL LEDGE LANE,3704,LAUREL LEDGE LN,AUSTIN,TX,78731,2026-01-31T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Brian Eberwine|512-964-2832,2026-02-02T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0136030216,"(30.34767876, -97.76179786)",30.34767876,-97.76179786,No,,26-00031156,Anonymous
2026-011887 CC,5,Closed,7930 VINEWOOD LANE,7930,VINEWOOD LN,AUSTIN,TX,78757,2026-01-31T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Kenneth Nettle|512-964-5585,2026-02-03T00:00:00.000,Closed/Duplicate Case,,,0241040505,"(30.36221001, -97.73809909)",30.36221001,-97.73809909,No,,26-00031120,Complainant
2026-011952 CC,5,Closed,1600 W DITTMAR RD,,,,,,2026-01-31T00:00:00.000,2026-03-25T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Randall Fields|(512) 978-1898,2026-03-25T00:00:00.000,Inspection Performed/Abated by Community Court,,,,,,,No,,26-00031632,Anonymous
2026-011908 CC,2,Closed,9801 W PARMER LANE Unit 2028,9801,W PARMER LN,AUSTIN,TX,78717,2026-01-31T00:00:00.000,2026-03-13T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Darin Wesley|512-945-7891,2026-03-13T00:00:00.000,No Violation(s) Found/Inspection Performed,,,R359319,"(30.48543794, -97.77170565)",30.48543794,-97.77170565,No,,26-00031276,Complainant
2026-011905 CC,4,Closed,4707 DUDMAR DR,,,,,,2026-01-31T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|(512) 897-8789,2026-02-03T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00031262,Complainant
2026-011953 CC,2,Closed,2317 S PLEASANT VALLEY ROAD Unit 214,2317,S PLEASANT VALLEY RD,AUSTIN,TX,78741,2026-01-31T00:00:00.000,2026-02-01T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Phillip Merino|512-788-2617,2026-02-01T00:00:00.000,Closed/Duplicate Case,,,0308060106,"(30.22935819, -97.72621907)",30.22935819,-97.72621907,Yes,,26-00031655,Complainant
2026-011895 CC,5,Closed,7614 BARCELONA CV,,,,,,2026-01-31T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Property Abatement,|(512) 596-7439,2026-02-03T00:00:00.000,No Violation(s) Found/Inspection Performed,,,,,,,No,,26-00031164,Complainant
2026-011912 CC,3,Closed,1108 NUECES STREET Unit 505,1108,NUECES ST,AUSTIN,TX,78701,2026-01-31T00:00:00.000,2026-02-25T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Erica Thompson|(512)945-8431,2026-02-25T00:00:00.000,Closed/Duplicate Case,,,0208001708,"(30.2751031, -97.74677202)",30.2751031,-97.74677202,No,,26-00031314,Complainant
2026-011927 CC,2,Closed,1211 BICKLER ROAD,1211,BICKLER RD,AUSTIN,TX,78704,2026-01-31T00:00:00.000,2026-02-05T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-02-05T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0301020511,"(30.25013422, -97.74207755)",30.25013422,-97.74207755,No,Yes,26-00031398,Anonymous
2026-011878 CC,2,Closed,1104 SABINE STREET Unit 1402,1104,SABINE ST,AUSTIN,TX,78701,2026-01-31T00:00:00.000,2026-02-12T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Ralph Johnson|(512) 945-9196,2026-02-12T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0208051901,"(30.27119524, -97.73442085)",30.27119524,-97.73442085,No,,26-00031067,Complainant
2026-011943 CC,5,Closed,4802 LANSING DRIVE,4802,LANSING DR,AUSTIN,TX,78745,2026-01-31T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Monroe Yarbrough|(512) 788-3046,2026-02-02T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0409120102,"(30.22298518, -97.79215137)",30.22298518,-97.79215137,No,,26-00031446,Complainant
2026-011916 CC,2,Closed,211 RALPH ABLANEDO DRIVE,211,RALPH ABLANEDO DR,AUSTIN,TX,78748,2026-01-31T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Dana Brockington|(512) 945-6094,2026-02-02T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0430090302,"(30.17363714, -97.78815966)",30.17363714,-97.78815966,No,,26-00031342,Complainant
2026-011918 CC,2,Closed,901 EDGECLIFF TERRACE,901,EDGECLIFF TER,AUSTIN,TX,78704,2026-01-31T00:00:00.000,2026-02-04T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-02-04T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0301040301,"(30.25049841, -97.73927999)",30.25049841,-97.73927999,No,Yes,26-00031381,Anonymous
2026-011949 CC,3,Active,4904 AVALON AVENUE,4904,AVALON AVE,AUSTIN,TX,78744,2026-01-31T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Trey Kleinert|512-720-8972,2026-04-30T00:00:00.000,Contact Performed,2026 012208-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13648598,0326000903,"(30.18041178, -97.74988601)",30.18041178,-97.74988601,No,,26-00031618,Complainant
2026-011922 CC,2,Closed,1007 E RIVERSIDE DRIVE,1007,E RIVERSIDE DR,AUSTIN,TX,78704,2026-01-31T00:00:00.000,2026-03-12T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-03-12T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0301040703,"(30.24932773, -97.7383769)",30.24932773,-97.7383769,No,Yes,26-00031389,Anonymous
2026-011881 CC,5,Closed,7919 WEST GATE BOULEVARD,7919,WEST GATE BLVD,AUSTIN,TX,78745,2026-01-31T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Brandon Smith|,2026-02-03T00:00:00.000,Closed/Duplicate Case,,,0419230634,"(30.19868255, -97.82614023)",30.19868255,-97.82614023,No,,26-00031093,Anonymous
2026-011637 CC,5,Closed,3201 SANTA MONICA DRIVE,3201,SANTA MONICA DR,AUSTIN,TX,78741,2026-01-30T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Patricia Perez|512-974-9812,2026-02-26T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0311040521,"(30.21958652, -97.73475804)",30.21958652,-97.73475804,No,,26-00030453,Complainant
2026-011737 CC,2,Closed,13420 LYNDHURST STREET,13420,LYNDHURST ST,AUSTIN,TX,78729,2026-01-30T00:00:00.000,2026-03-11T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Gabriel Martinez|(512) 949-0966,2026-03-11T00:00:00.000,Cancelled,,,R493328,"(30.46975135, -97.78356846)",30.46975135,-97.78356846,No,,26-00030586,Complainant
2026-011826 CC,,Closed,9602 CARSON CREEK BOULEVARD,9602,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Referred to Appropriate Agency,,,0310280604,"(30.22440124, -97.66633593)",30.22440124,-97.66633593,No,,,Anonymous
2026-011556 CC,2,Closed,8912 N LAMAR BOULEVARD Unit 121,8912,N LAMAR BLVD,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Michael Barba|512-974-9030,2026-02-02T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0239160102,"(30.35850633, -97.6999662)",30.35850633,-97.6999662,No,,26-00030322,Complainant
2026-011599 CC,5,Closed,2207 DOVE SPRINGS DRIVE,2207,DOVE SPRINGS DR,AUSTIN,TX,78744,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Benjamin Munoz|512-803-5605,2026-01-30T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0421020718,"(30.19184201, -97.75766322)",30.19184201,-97.75766322,No,,26-00030374,Complainant
2026-011521 CC,2,Closed,906 DANIEL DRIVE,906,DANIEL DR,AUSTIN,TX,78704,2026-01-30T00:00:00.000,2026-03-05T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-03-05T00:00:00.000,Closed due to Voluntary Compliance,2026 013722-CV,,0102021218,"(30.2591614, -97.75464759)",30.2591614,-97.75464759,No,Yes,26-00030241,Anonymous
2026-011533 CC,5,Closed,945 E 51ST STREET,945,E 51ST ST,AUSTIN,TX,78751,2026-01-30T00:00:00.000,2026-02-04T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Jerome Howard|,2026-02-04T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0222120309,"(30.31047311, -97.71227667)",30.31047311,-97.71227667,No,,26-00030267,Complainant
2026-011791 CC,4,Closed,24 MARGRANITA CRESCENT,24,MARGRANITA CRES,AUSTIN,TX,78703,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Belinda Nobles|(512) 974-6402,2026-01-30T00:00:00.000,Closed/Duplicate Case,,,0117020806,"(30.29889322, -97.759326)",30.29889322,-97.759326,No,,26-00030645,Anonymous
2026-011813 CC,,Closed,9703 CARSON CREEK BOULEVARD,9703,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Referred to Appropriate Agency,,,0310280210,"(30.222752, -97.66572271)",30.222752,-97.66572271,No,,,Anonymous
2026-011835 CC,,Closed,9700 CARSON CREEK BOULEVARD,9700,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Referred to Appropriate Agency,,,0310280611,"(30.22314354, -97.66550604)",30.22314354,-97.66550604,No,,,Anonymous
2026-011809 CC,,Closed,,9703,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-02-05T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Juan Villarreal|512-939-9739,2026-02-05T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0310280210,"(30.222752, -97.66572271)",30.222752,-97.66572271,No,,,Individual
2026-011797 CC,4,Closed,3005 OAKMONT BOULEVARD,3005,OAKMONT BLVD,AUSTIN,TX,78703,2026-01-30T00:00:00.000,2026-02-27T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Belinda Nobles|(512) 974-6402,2026-02-27T00:00:00.000,Closed due to Voluntary Compliance,2026 013693-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650293,0118020902,"(30.30408955, -97.7566358)",30.30408955,-97.7566358,No,,26-00030654,Anonymous
2026-011398 CC,2,Closed,2311 THORNTON ROAD,2311,THORNTON RD,AUSTIN,TX,78704,2026-01-30T00:00:00.000,2026-02-23T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Joseph Yost|(512) 897-8789,2026-02-23T00:00:00.000,Closed due to Voluntary Compliance,2026 013475-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650068,0401060305,"(30.24472607, -97.77197733)",30.24472607,-97.77197733,No,,26-00030071,Complainant
2026-011543 CC,2,Closed,1725 TOOMEY ROAD,1725,TOOMEY RD,AUSTIN,TX,78704,2026-01-30T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-02-26T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0105020423,"(30.26488352, -97.76252033)",30.26488352,-97.76252033,No,Yes,26-00030286,Anonymous
2026-011471 CC,5,Closed,9218 BALCONES CLUB DRIVE,9218,BALCONES CLUB DR,AUSTIN,TX,78750,2026-01-30T00:00:00.000,2026-02-13T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Gabriel Martinez|(512) 949-0966,2026-02-13T00:00:00.000,Closed due to Voluntary Compliance,2026 014543-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13651310,0170110708,"(30.44313579, -97.78750786)",30.44313579,-97.78750786,No,,26-00030178,Anonymous
2026-011862 CC,2,Closed,6509 BERKMAN DRIVE Unit 102,6509,BERKMAN DR,AUSTIN,TX,78723,2026-01-30T00:00:00.000,2026-04-15T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Charles Edwards|512-803-5812,2026-04-15T00:00:00.000,Closed due to Voluntary Compliance,2026 013741-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650350,0224190236,"(30.31849988, -97.68956602)",30.31849988,-97.68956602,No,,26-00030834,Complainant
2026-011408 CC,5,Closed,2505 GLEN SPRINGS WAY,2505,GLEN SPRINGS WAY,AUSTIN,TX,78741,2026-01-30T00:00:00.000,2026-02-20T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Patricia Perez|512-974-9812,2026-02-20T00:00:00.000,Inspection Performed/Abated by Community Court,,,0307020621,"(30.23024341, -97.73933943)",30.23024341,-97.73933943,No,,26-00030086,Anonymous
2026-011359 CC,5,Closed,7707 PEACEFUL HILL LANE,7707,PEACEFUL HILL LN,AUSTIN,TX,78748,2026-01-30T00:00:00.000,2026-02-12T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Randall Fields|(512) 978-1898,2026-02-12T00:00:00.000,Closed due to Voluntary Compliance,2026 011654-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13647979,0424120707,"(30.18251759, -97.78690324)",30.18251759,-97.78690324,No,,26-00030036,Anonymous
2026-011789 CC,5,Closed,3410 CHERRY LANE,3410,CHERRY LN,AUSTIN,TX,78703,2026-01-30T00:00:00.000,2026-03-06T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Belinda Nobles|(512) 974-6402,2026-03-06T00:00:00.000,Closed due to Voluntary Compliance,2026 014237-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650927,0116080107,"(30.29672421, -97.77793145)",30.29672421,-97.77793145,No,,26-00030638,Complainant
2026-011534 CC,2,Closed,8912 N LAMAR BOULEVARD,8912,N LAMAR BLVD,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-02-12T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Michael Barba|512-974-9030,2026-02-12T00:00:00.000,Closed due to Voluntary Compliance,2026 012901-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13649414,0239160102,"(30.35850633, -97.6999662)",30.35850633,-97.6999662,No,,26-00030272,Complainant
2026-011530 CC,2,Closed,901 POST OAK STREET,901,POST OAK ST,AUSTIN,TX,78704,2026-01-30T00:00:00.000,2026-01-31T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-01-31T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0102021020,"(30.25774183, -97.75490094)",30.25774183,-97.75490094,No,Yes,26-00030258,Anonymous
2026-011771 CC,2,Closed,2909 STRATFORD DRIVE,2909,STRATFORD DR,AUSTIN,TX,78746,2026-01-30T00:00:00.000,2026-02-26T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-02-26T00:00:00.000,Information Update,,,0111090102,"(30.28237874, -97.78623046)",30.28237874,-97.78623046,No,Yes,26-00030612,Anonymous
2026-011775 CC,2,Closed,1100 SNOWY OWL COURT,1100,SNOWY OWL CT,AUSTIN,TX,78746,2026-01-30T00:00:00.000,2026-03-28T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-03-28T00:00:00.000,Closed due to Voluntary Compliance,2026 031040-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13669928,0109150547,"(30.27426468, -97.80452827)",30.27426468,-97.80452827,No,Yes,26-00030614,Anonymous
2026-011418 CC,5,Closed,2121 W PARMER LANE,2121,W PARMER LN,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Richard Lamancusa|512-949-7246,2026-01-30T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0262161210,"(30.41564293, -97.69756753)",30.41564293,-97.69756753,No,,26-00030097,Anonymous
2026-011548 CC,2,Active,2103 ANN ARBOR AVENUE,2103,ANN ARBOR AVE,AUSTIN,TX,78704,2026-01-30T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-04-23T00:00:00.000,Follow-up Inspection,2026 013823-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650436,0100081510,"(30.25166608, -97.77643113)",30.25166608,-97.77643113,No,Yes,26-00030299,Anonymous
2026-011794 CC,5,Closed,3000-3024 MONTOPOLIS DRIVE,3000-3024,MONTOPOLIS DR,AUSTIN,TX,,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Geoff Glass|(512) 460-9142,2026-01-30T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,,COA Department
2026-011817 CC,,Closed,9607 CARSON CREEK BOULEVARD,9607,CARSON CREEK BLVD,AUSTIN,TX,78617,2026-01-30T00:00:00.000,2026-01-30T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-01-30T00:00:00.000,Referred to Appropriate Agency,,,0310280205,"(30.22352026, -97.66642676)",30.22352026,-97.66642676,No,,,Anonymous
2026-011642 CC,5,Closed,3428 W SLAUGHTER LN,,,,,,2026-01-30T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),|,2026-02-02T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,26-00030462,Anonymous
2026-011563 CC,4,Closed,9803 OAK HOLLOW DRIVE,9803,OAK HOLLOW DR,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-02-17T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-02-17T00:00:00.000,Referred to Appropriate Agency,,,0245140312,"(30.37342244, -97.70483395)",30.37342244,-97.70483395,No,,26-00030332,Anonymous
2026-011810 CC,2,Active,1101 SOMERSET AVENUE,1101,SOMERSET AVE,AUSTIN,TX,78753,2026-01-30T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Jose Castillo|,2026-04-02T00:00:00.000,Contact Performed,2026 012524-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13648944,0243231316,"(30.36553512, -97.67497746)",30.36553512,-97.67497746,No,,26-00030679,Complainant
2026-011821 CC,2,Closed,2602 AUDUBON PLACE,2602,AUDUBON PL,AUSTIN,TX,78741,2026-01-30T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Juan Villarreal|512-939-9739,2026-02-02T00:00:00.000,Cancelled,,,0307020418,"(30.23014193, -97.74139138)",30.23014193,-97.74139138,No,,26-00030699,Complainant
2026-011849 CC,5,Closed,4405 E RIVERSIDE DRIVE,4405,E RIVERSIDE DR,AUSTIN,TX,78741,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Patricia Perez|512-974-9812,2026-02-03T00:00:00.000,Referred to Appropriate Agency,,,0306070302,"(30.23297487, -97.72378708)",30.23297487,-97.72378708,No,,26-00030769,Complainant
2026-011577 CC,4,Closed,1301 NEANS DRIVE,1301,NEANS DR,AUSTIN,TX,78758,2026-01-30T00:00:00.000,2026-02-03T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Christopher McFarland|512-599-3105,2026-02-03T00:00:00.000,Referred to Appropriate Agency,,,0246150208,"(30.37634936, -97.70043376)",30.37634936,-97.70043376,No,,26-00030349,Anonymous
2026-011522 CC,2,Closed,512 BOULDIN AVENUE,512,BOULDIN AVE,AUSTIN,TX,78704,2026-01-30T00:00:00.000,2026-04-23T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Jonathan Longoria|512-419-8243,2026-04-30T00:00:00.000,Information Update,2026 013731-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13650334,0102021214,"(30.25910211, -97.75402503)",30.25910211,-97.75402503,No,Yes,26-00030243,Anonymous
2026-011606 CC,3,Closed,3319 HACKAMORE DRIVE,3319,HACKAMORE DR,AUSTIN,TX,78748,2026-01-30T00:00:00.000,2026-02-02T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Brandon Smith|,2026-03-09T00:00:00.000,Supervisor Review,,,0428280120,"(30.17842988, -97.85085345)",30.17842988,-97.85085345,No,,26-00030395,Anonymous
